s_m,x_m,y_m,psi_rad,kappa_radpm,vx_mps,ax_mps2
216.6595009,21.1947321,-15.7725521,-1.7482097,-0.165691,6.0,0.0
218.6292809,20.5425070,-17.6312170,-2.0394992,-0.133929,6.0,0.0
220.6168522,19.4223096,-19.2730446,-2.2831945,-0.116000,6.0,0.0
222.5978465,17.9652450,-20.6151701,-2.4526273,-0.055848,6.0,0.0
224.5866564,16.3626829,-21.7929475,-2.5828484,-0.076425,6.0,0.0
226.5598418,14.6153144,-22.7095521,-2.7468841,-0.089414,6.0,0.0
228.5498418,12.7183950,-23.3110476,-2.8842504,-0.050242,6.0,0.0
230.5331237,10.7776378,-23.7195432,-3.0260392,-0.093367,6.0,0.0
232.5156468,8.7956676,-23.7663605,3.0946361,-0.071222,6.0,0.0
234.5056467,6.8193343,-23.5335382,2.9684523,-0.056380,6.0,0.0
236.4929347,4.8839684,-23.0822376,2.8927690,-0.019838,6.0,0.0
238.4828607,2.9653568,-22.5542840,2.8074067,-0.066255,6.0,0.0
240.4719492,1.1331849,-21.7799329,2.7152691,-0.026626,6.0,0.0
242.4601112,-0.6546314,-20.9101622,2.6585286,-0.030466,6.0,0.0
244.4491177,-2.3872860,-19.9334050,2.5863076,-0.042231,6.0,0.0
246.4391177,-4.0328186,-18.8143328,2.4968834,-0.047897,6.0,0.0
248.4257206,-5.5620944,-17.5463002,2.4089699,-0.040641,6.0,0.0
250.4138522,-6.9853241,-16.1581056,2.3100659,-0.059054,6.0,0.0
252.4038054,-8.2377275,-14.6116906,2.1983615,-0.053670,6.0,0.0
254.3898100,-9.3166040,-12.9442855,2.1082781,-0.037052,6.0,0.0
256.3789243,-10.2715104,-11.1993701,2.0016706,-0.070493,6.0,0.0
258.3689218,-10.9744897,-9.3376747,1.9316033,-0.000244,6.0,0.0
260.3589218,-11.6765662,-7.4756358,1.8642895,-0.067927,6.0,0.0
262.3411645,-12.1210567,-5.5438712,1.7487787,-0.048591,6.0,0.0
264.3279433,-12.3784450,-3.5738354,1.6501625,-0.050918,6.0,0.0
266.3176982,-12.4359258,-1.5849109,1.5235644,-0.076882,6.0,0.0
268.3075931,-12.1910923,0.3898646,1.4277515,-0.019825,6.0,0.0
270.2950399,-11.8690360,2.3510439,1.3736066,-0.034634,6.0,0.0
272.2850399,-11.4123146,4.2879243,1.3392239,-0.000000,6.0,0.0
274.2750399,-10.9555932,6.2248047,1.3392239,0.000000,6.0,0.0
276.2650399,-10.4988718,8.1616850,1.3392239,-0.000000,6.0,0.0
278.2550399,-10.0421505,10.0985654,1.3392239,0.000000,6.0,0.0
280.2450399,-9.5854291,12.0354458,1.3392239,-0.000000,6.0,0.0
282.2350399,-9.1287077,13.9723261,1.3399861,0.000766,6.0,0.0
284.2250353,-8.6749405,15.9098961,1.3413212,0.000576,6.0,0.0
286.2150353,-8.2233924,17.8479890,1.3418941,-0.000000,6.0,0.0
288.2050353,-7.7718444,19.7860820,1.3800850,0.038462,6.0,0.0
290.1933764,-7.4698188,21.7513507,1.4557568,0.037716,6.0,0.0
292.1815472,-7.3157166,23.7335402,1.5535008,0.060791,6.0,0.0
294.1711419,-7.4011497,25.7212998,1.6780887,0.064992,6.0,0.0
296.1579077,-7.7406496,27.6788438,1.8141984,0.072402,6.0,0.0
298.1464138,-8.3567554,29.5694971,1.9533647,0.068385,6.0,0.0
300.1295730,-9.2198990,31.3549673,2.1213212,0.101802,6.0,0.0
302.1151296,-10.4225221,32.9348826,2.3263488,0.106750,6.0,0.0
304.0991178,-11.9267986,34.2284674,2.5131139,0.082661,6.0,0.0
306.0882596,-13.6257701,35.2629629,2.6708476,0.076956,6.0,0.0
308.0779483,-15.4625698,36.0278341,2.7919239,0.045302,6.0,0.0
310.0639089,-17.3570652,36.6235914,2.8787695,0.042131,6.0,0.0
312.0536103,-19.2983532,37.0598394,2.9674397,0.047225,6.0,0.0
314.0433251,-21.2719786,37.3123626,3.0285025,0.014251,6.0,0.0
316.0318980,-23.2508312,37.5087411,3.0952446,0.052953,6.0,0.0
318.0218980,-25.2407932,37.4964414,-3.1080650,0.027527,6.0,0.0
320.0100374,-27.2252469,37.3754384,-3.0458369,0.035081,6.0,0.0
321.9992290,-29.1975002,37.1164017,-2.9447294,0.066892,6.0,0.0
323.9879131,-31.1177243,36.5990973,-2.8254570,0.053464,6.0,0.0
325.9746444,-32.9706019,35.8821968,-2.6989108,0.074276,6.0,0.0
327.9629221,-34.6998743,34.9009401,-2.5291604,0.097653,6.0,0.0
329.9505299,-36.2088010,33.6072148,-2.3266119,0.108114,6.0,0.0
331.9340942,-37.4082495,32.0273887,-2.1285300,0.092890,6.0,0.0
333.9211889,-38.3015268,30.2523955,-1.9561550,0.081794,6.0,0.0
335.9099168,-38.8978448,28.3551755,-1.7947230,0.081528,6.0,0.0
337.8980975,-39.1817708,26.3873725,-1.6225445,0.093106,6.0,0.0
339.8785124,-39.1022578,24.4085545,-1.4355441,0.096389,6.0,0.0
341.8664667,-38.6490832,22.4729422,-1.2804760,0.060871,6.0,0.0
343.8549668,-37.9660322,20.6054374,-1.2070580,0.013164,6.0,0.0
345.8449668,-37.2337716,18.7550606,-1.1939713,0.000000,6.0,0.0
347.8349668,-36.5015111,16.9046837,-1.1939713,-0.000000,6.0,0.0
349.8249668,-35.7692505,15.0543068,-1.1939713,-0.000000,6.0,0.0
351.8149668,-35.0369900,13.2039300,-1.1939713,0.000000,6.0,0.0
353.8049668,-34.3047294,11.3535531,-1.1939713,-0.000000,6.0,0.0
355.7949668,-33.5724689,9.5031763,-1.1939713,0.000000,6.0,0.0
357.7849668,-32.8402083,7.6527994,-1.2724396,-0.079916,6.0,0.0
359.7589211,-32.4108792,5.7260997,-1.4526254,-0.103106,6.0,0.0
361.7363562,-32.3767284,3.7489595,-1.6469729,-0.094965,6.0,0.0
363.7187617,-32.7109230,1.7949263,-1.8812201,-0.145274,6.0,0.0
365.6931233,-33.5733215,0.0188710,-2.1498022,-0.130022,6.0,0.0
367.6725723,-34.8570464,-1.4878700,-2.3922799,-0.117739,6.0,0.0
369.6622933,-36.4600033,-2.6666485,-2.6194072,-0.113724,6.0,0.0
371.6507638,-38.2834939,-3.4596788,-2.7355244,-0.004176,6.0,0.0
373.6407638,-40.1149168,-4.2381324,-2.7396763,-0.000000,6.0,0.0
375.6307638,-41.9463398,-5.0165860,-2.7396763,0.000000,6.0,0.0
377.6207638,-43.7777627,-5.7950396,-2.7087654,0.031209,6.0,0.0
379.6032564,-45.5507739,-6.6820053,-2.5197475,0.162796,6.0,0.0
381.5852220,-46.9599509,-8.0757083,-2.2109352,0.156115,6.0,0.0
383.5542601,-47.8837830,-9.8145715,-1.9619179,0.098610,6.0,0.0
385.5418743,-48.4612688,-11.7164443,-1.7460208,0.122354,6.0,0.0
387.5199640,-48.5701610,-13.6915345,-1.4972010,0.131342,6.0,0.0
389.5064768,-48.1721554,-15.6377680,-1.2602567,0.110830,6.0,0.0
391.4897685,-47.3642852,-17.4490636,-1.0480629,0.104862,6.0,0.0
393.4755560,-46.2011196,-19.0585348,-0.8004554,0.147970,6.0,0.0
395.4636210,-44.6257982,-20.2712858,-0.5995668,0.056949,6.0,0.0
