s_m,x_m,y_m,psi_rad,kappa_radpm,vx_mps,ax_mps2
714.3466417,-7.9504604,27.4179775,0.3601358,0.052133,15.0,0.0
716.3420234,-8.7664889,29.2340105,0.4951362,0.083968,15.0,0.0
718.3374051,-9.8678422,30.8953673,0.6730970,0.079335,15.0,0.0
720.3327868,-11.2166066,32.3621832,0.8063281,0.058387,15.0,0.0
722.3281684,-12.7266404,33.6554059,0.9161727,0.050432,15.0,0.0
724.3235501,-14.3590373,34.7869796,1.0143646,0.052562,15.0,0.0
726.3189318,-16.1251690,35.7520847,1.1300177,0.059837,15.0,0.0
728.3143135,-17.9783760,36.4961846,1.2476177,0.058864,15.0,0.0
730.3096952,-19.9056152,37.0167405,1.3663744,0.059011,15.0,0.0
732.3050768,-21.8690467,37.3070943,1.4810275,0.059744,15.0,0.0
734.3004585,-23.8553602,37.3554911,1.6171742,0.075712,15.0,0.0
736.2958402,-25.8363255,37.1114421,1.7664503,0.068945,15.0,0.0
738.2912219,-27.7739658,36.5904075,1.8993762,0.064296,15.0,0.0
740.2866036,-29.6420884,35.8301621,2.0084090,0.044079,15.0,0.0
742.2819852,-31.4100003,34.9163362,2.0885324,0.047252,15.0,0.0
744.2773669,-33.0692253,33.8497948,2.2016180,0.065940,15.0,0.0
746.2727486,-34.5875188,32.5589096,2.3576045,0.091088,15.0,0.0
748.2681303,-35.8536794,31.0171169,2.5512288,0.096258,15.0,0.0
750.2635120,-36.8003351,29.2601652,2.7432031,0.093420,15.0,0.0
752.2588936,-37.4064526,27.3638677,2.9175843,0.082471,15.0,0.0
754.2542753,-37.6925218,25.3959877,3.0736969,0.072620,15.0,0.0
756.2496570,-37.6939682,23.4185883,-3.0776834,0.064812,15.0,0.0
758.2450387,-37.4372528,21.4297467,-2.9499029,0.060209,15.0,0.0
760.2404204,-36.9535210,19.5026409,-2.8463427,0.045272,15.0,0.0
762.2358020,-36.2926343,17.6120831,-2.7698205,0.029208,15.0,0.0
764.2311837,-35.5215342,15.7632124,-2.7288216,0.012003,15.0,0.0
766.2265654,-34.7067490,13.9343613,-2.7218401,-0.005177,15.0,0.0
768.2219471,-33.9120213,12.0997305,-2.7487989,-0.020307,15.0,0.0
770.2173288,-33.1977352,10.2496543,-2.8017508,-0.033481,15.0,0.0
772.2127105,-32.6103094,8.3483376,-2.8886136,-0.052906,15.0,0.0
774.2080921,-32.2237979,6.3903770,-3.0110811,-0.072179,15.0,0.0
776.2034738,-32.1266846,4.3929575,3.0978281,-0.100393,15.0,0.0
778.1988555,-32.4083864,2.3960321,2.9080469,-0.091718,15.0,0.0
780.1942372,-33.0486648,0.5240937,2.7083583,-0.111140,15.0,0.0
782.1896189,-34.0530238,-1.1542477,2.5011743,-0.101923,15.0,0.0
784.1850005,-35.4129359,-2.6263148,2.2877222,-0.109714,15.0,0.0
786.1803822,-37.0140616,-3.7835810,2.1273493,-0.049983,15.0,0.0
788.1757639,-38.7722649,-4.7959593,2.0729222,-0.009847,15.0,0.0
790.1711456,-40.5233744,-5.7538066,2.0782354,0.015901,15.0,0.0
792.1665273,-42.2633021,-6.7728245,2.1270058,0.029827,15.0,0.0
794.1619089,-43.9110670,-7.8775975,2.2056295,0.063073,15.0,0.0
796.1572906,-45.3920146,-9.1836122,2.4077286,0.141396,15.0,0.0
798.1526723,-46.5062542,-10.8306123,2.6840178,0.135944,15.0,0.0
800.1480540,-47.1313042,-12.7039152,2.9585084,0.144293,15.0,0.0
802.1434357,-47.2062775,-14.6994927,-3.0369183,0.133435,15.0,0.0
804.1388173,-46.7430833,-16.6423424,-2.7780380,0.133920,15.0,0.0
806.1341990,-45.8230705,-18.3999184,-2.5631138,0.071606,15.0,0.0
808.1295807,-44.6599252,-19.9997027,-2.4707167,0.045293,15.0,0.0
810.1249624,-43.3289903,-21.5130484,-2.3657012,0.055960,15.0,0.0
812.1203441,-41.8578429,-22.8617973,-2.2617266,0.050482,15.0,0.0
814.1157257,-40.2496573,-24.0603622,-2.1645353,0.039207,15.0,0.0
816.1111074,-38.5719474,-25.1220539,-2.1152341,0.010351,15.0,0.0
818.1064891,-36.8566835,-26.1414541,-2.1009221,0.004000,15.0,0.0
820.1018708,-35.1329657,-27.1466724,-2.0976008,0.000840,15.0,0.0
822.0972525,-33.4073688,-28.1486107,-2.0961977,0.000568,15.0,0.0
824.0926342,-31.6808115,-29.1484276,-2.0952480,0.000384,15.0,0.0
826.0880158,-29.9532345,-30.1470691,-2.0946702,0.000189,15.0,0.0
828.0833975,-28.2251880,-31.1451163,-2.0945005,-0.000018,15.0,0.0
830.0787792,-26.4974548,-32.1430615,-2.0947364,-0.000218,15.0,0.0
832.0741609,-24.7700032,-33.1418472,-2.0953713,-0.000419,15.0,0.0
834.0695426,-23.0433024,-34.1421242,-2.0964073,-0.000620,15.0,0.0
836.0649242,-21.3180253,-35.1444275,-2.0978439,-0.000820,15.0,0.0
838.0603059,-19.5942967,-36.1496079,-2.0996805,-0.001021,15.0,0.0
840.0556876,-17.8725746,-37.1583230,-2.1019173,-0.001221,15.0,0.0
842.0510693,-16.1534310,-38.1711625,-2.1045540,-0.001422,15.0,0.0
844.0464510,-14.4371084,-39.1889097,-2.1075907,-0.001622,15.0,0.0
846.0418326,-12.7240463,-40.2122319,-2.1110270,-0.001822,15.0,0.0
