s_m,x_m,y_m,psi_rad,kappa_radpm,vx_mps,ax_mps2
66.4813590,42.2824232,-41.5658761,-0.4534244,0.028039,13.0131,0.7982
66.7312889,42.3911217,-41.3408097,-0.4464287,0.027941,13.0284,0.7993
66.9812188,42.4982403,-41.1150065,-0.4394941,0.027445,13.0437,0.8206
67.2311487,42.6038140,-40.8884603,-0.4327146,0.026805,13.0594,0.8495
67.4810786,42.7078613,-40.6612281,-0.4261110,0.025995,13.0757,0.8871
67.7310086,42.8104372,-40.4333090,-0.4197228,0.025123,13.0926,0.9279
67.9809385,42.9115721,-40.2047698,-0.4135652,0.024118,13.1103,0.9757
68.2308684,43.0113370,-39.9756039,-0.4076687,0.023065,13.1289,1.0261
68.4807983,43.1097681,-39.7458938,-0.4020459,0.021906,13.1484,1.0820
68.7307282,43.2069531,-39.5156177,-0.3967205,0.020707,13.1690,1.1402
68.9806582,43.3029301,-39.2848829,-0.3917275,0.019164,13.1906,1.2166
69.2305881,43.3978204,-39.0536439,-0.3871455,0.017498,13.2136,1.2997
69.4805180,43.4916708,-38.8220500,-0.3829169,0.016525,13.2382,1.3467
69.7304479,43.5845915,-38.5900014,-0.3788783,0.015789,13.2636,1.3812
69.9803778,43.6765600,-38.3576469,-0.3748382,0.017071,13.2896,1.3086
70.2303078,43.7675624,-38.1248339,-0.3703219,0.019063,13.3142,1.1978
70.4802377,43.8574372,-37.8916425,-0.3653526,0.020580,13.3367,1.1122
70.7301676,43.9461275,-37.6579495,-0.3600398,0.021930,13.3575,1.0353
70.9800975,44.0335242,-37.4238078,-0.3544102,0.023061,13.3768,0.9701
71.2300274,44.1195788,-37.1891421,-0.3485145,0.024115,13.3950,0.9090
71.4799574,44.2042124,-36.9539790,-0.3423719,0.024989,13.4119,0.8576
71.7298873,44.2873787,-36.7182831,-0.3360253,0.025798,13.4279,0.8098
71.9798172,44.3690224,-36.4820618,-0.3294892,0.026463,13.4429,0.7697
72.2297471,44.4491018,-36.2453062,-0.3227993,0.027072,13.4572,0.7328
72.4796771,44.5275784,-36.0080183,-0.3159940,0.027261,13.4708,0.7190
72.7296070,44.6044372,-35.7701993,-0.3091793,0.027272,13.4842,0.7148
72.9795369,44.6796731,-35.5318672,-0.3023847,0.027023,13.4974,0.7250
73.2294668,44.7532996,-35.2930260,-0.2956758,0.026662,13.5108,0.7413
73.4793967,44.8253314,-35.0537038,-0.2890522,0.026361,13.5245,0.7543
73.7293267,44.8957862,-34.8139076,-0.2824980,0.026088,13.5385,0.7658
73.9792566,44.9646752,-34.5736603,-0.2760125,0.025807,13.5526,0.7777
74.2291865,45.0320137,-34.3329715,-0.2695979,0.025524,13.5669,0.7898
74.4791164,45.0978150,-34.0918601,-0.2632550,0.025231,13.5815,0.8024
74.7290463,45.1620949,-33.8503371,-0.2569862,0.024934,13.5962,0.8152
74.9789763,45.2248682,-33.6084190,-0.2507903,0.024652,13.6112,0.8272
75.2289062,45.2861499,-33.3661182,-0.2446632,0.024379,13.6264,0.8388
75.4788361,45.3459541,-33.1234486,-0.2386045,0.024102,13.6418,0.8505
75.7287660,45.4042953,-32.8804236,-0.2326155,0.023824,13.6573,0.8624
75.9786959,45.4611887,-32.6370547,-0.2266955,0.023552,13.6731,0.8739
76.2286259,45.5166482,-32.3933562,-0.2208428,0.023284,13.6891,0.8853
76.4785558,45.5706890,-32.1493377,-0.2150568,0.023018,13.7052,0.8965
76.7284857,45.6233247,-31.9050141,-0.2093371,0.022753,13.7216,0.9077
76.9784156,45.6745706,-31.6603932,-0.2036831,0.022492,13.7381,0.9187
77.2283456,45.7244402,-31.4154901,-0.1980941,0.022233,13.7548,0.9296
77.4782755,45.7729485,-31.1703115,-0.1925694,0.021978,13.7717,0.9403
77.7282054,45.8201089,-30.9248726,-0.1871079,0.021726,13.7887,0.9509
77.9781353,45.8659363,-30.6791788,-0.1817093,0.021475,13.8060,0.9614
78.2280652,45.9104439,-30.4332451,-0.1763733,0.021225,13.8233,0.9719
78.4779952,45.9536467,-30.1870757,-0.1710994,0.020979,13.8409,0.9822
78.7279251,45.9955577,-29.9406862,-0.1658865,0.020737,13.8586,0.9924
78.9778550,46.0361916,-29.6940802,-0.1607338,0.020497,13.8765,1.0024
79.2277849,46.0755612,-29.4472722,-0.1556408,0.020259,13.8946,1.0123
79.4777148,46.1136809,-29.2002669,-0.1506101,0.019982,13.9128,1.0245
79.7276448,46.1505665,-28.9530753,-0.1456540,0.019677,13.9312,1.0385
79.9775747,46.1862363,-28.7057037,-0.1407756,0.019353,13.9498,1.0536
80.2275046,46.2207091,-28.4581633,-0.1359812,0.019014,13.9686,1.0696
80.4774345,46.2540054,-28.2104599,-0.1312705,0.018686,13.9878,0.6855
80.7273644,46.2861442,-27.9626058,-0.1266403,0.018366,14.0000,0.0000
80.9772944,46.3171452,-27.7146051,-0.1220902,0.018045,14.0000,0.0000
81.2272243,46.3470272,-27.4664689,-0.1176207,0.017722,14.0000,0.0000
81.4771542,46.3758100,-27.2182010,-0.1132316,0.017401,14.0000,0.0000
81.7270841,46.4035127,-26.9698118,-0.1089226,0.017081,14.0000,0.0000
81.9770140,46.4301550,-26.7213052,-0.1046935,0.016761,14.0000,0.0000
82.2269440,46.4557558,-26.4726905,-0.1005442,0.016442,14.0000,0.0000
82.4768739,46.4803348,-26.2239715,-0.0964747,0.016123,14.0000,0.0000
82.7268038,46.5039113,-25.9751566,-0.0924847,0.015805,14.0000,0.0000
82.9767337,46.5265049,-25.7262494,-0.0885744,0.015487,14.0000,0.0000
83.2266637,46.5481348,-25.4772577,-0.0847436,0.015168,14.0000,0.0000
