s_m,x_m,y_m,psi_rad,kappa_radpm,vx_mps,ax_mps2
239.9803531,-1.7911276,-20.5260515,2.4921122,-0.044752,10.1868,0.9348
240.6866931,-2.3468512,-20.0900613,2.4606212,-0.044415,10.2514,0.9255
241.3935977,-2.8890516,-19.6364835,2.4293330,-0.044108,10.3150,0.9158
242.1011242,-3.4173047,-19.1658006,2.3982243,-0.043831,10.3776,0.9055
242.8093199,-3.9311866,-18.6784951,2.3672707,-0.043587,10.4392,0.8945
243.5182238,-4.4302731,-18.1750496,2.3364472,-0.043377,10.4998,0.8828
244.2278684,-4.9141402,-17.6559465,2.3057284,-0.043201,10.5593,0.8703
244.9382814,-5.3823641,-17.1216684,2.2750887,-0.043060,10.6177,0.8570
245.6494776,-5.8345160,-16.5727070,2.2445157,-0.042902,10.6749,0.8447
246.3613463,-6.2701102,-16.0096664,2.2140173,-0.042795,10.7311,0.8309
247.0736917,-6.6886230,-15.4332265,2.1835438,-0.042775,10.7861,0.8145
247.7863160,-7.0895295,-14.8440683,2.1530417,-0.042842,10.8398,0.7953
248.4990240,-7.4723052,-14.2428732,2.1224575,-0.042995,10.8920,0.7734
249.2116264,-7.8364254,-13.6303223,2.0917382,-0.043233,10.9425,0.7487
249.9239420,-8.1813654,-13.0070968,2.0608313,-0.043556,10.9911,0.7214
250.6358016,-8.5066006,-12.3738780,2.0296848,-0.043962,11.0377,0.6914
251.3470502,-8.8116063,-11.7313470,1.9982477,-0.044448,11.0822,0.6588
252.0575507,-9.0958579,-11.0801850,1.9664696,-0.045014,11.1243,0.6237
252.7671865,-9.3588308,-10.4210732,1.9343017,-0.045655,11.1640,0.5862
253.4758652,-9.6000001,-9.7546929,1.9016965,-0.046369,11.2012,0.5464
254.1835212,-9.8188414,-9.0817252,1.8686084,-0.047152,11.2357,0.5046
254.8901196,-10.0148300,-8.4028513,1.8349940,-0.047998,11.2673,0.4610
255.5956590,-10.1874412,-7.7187524,1.8008127,-0.048901,11.2962,0.4158
256.3001752,-10.3361503,-7.0301098,1.7660272,-0.049852,11.3221,0.3696
257.0037443,-10.4604327,-6.3376046,1.7306040,-0.050844,11.3450,0.3225
257.7065147,-10.5598715,-5.6419050,1.6951281,-0.049467,11.3650,0.3684
258.4088957,-10.6350425,-4.9435580,1.6611932,-0.047145,11.3877,0.4505
259.1113360,-10.6870561,-4.2430461,1.6289071,-0.044771,11.4155,0.5337
259.8141709,-10.7170281,-3.5408505,1.5982808,-0.042376,11.4483,0.6169
260.5176266,-10.7260741,-2.8374530,1.5693116,-0.039987,11.4861,0.6994
261.2218269,-10.7153099,-2.1333349,1.5419858,-0.037625,11.5289,0.7805
261.9267997,-10.6858512,-1.4289779,1.5162811,-0.035306,11.5766,0.8599
262.6324836,-10.6388137,-0.7248634,1.4921688,-0.033040,11.6289,0.9373
263.3387345,-10.5753132,-0.0214730,1.4696159,-0.030836,11.6856,1.0127
264.0453324,-10.4964654,0.6807118,1.4485869,-0.028696,11.7467,1.0860
264.7519870,-10.4033859,1.3812095,1.4290454,-0.026621,11.8119,1.1575
265.4583445,-10.2971905,2.0795385,1.4109552,-0.024609,11.8809,1.2273
266.1639927,-10.1789949,2.7752174,1.3942820,-0.022656,11.9536,1.2958
266.8684664,-10.0499148,3.4677646,1.3789936,-0.020755,12.0297,1.3632
267.5712862,-9.9110674,4.1567327,1.3651218,-0.018601,12.1091,1.4433
268.2724344,-9.7635916,4.8421958,1.3529163,-0.016204,12.1924,1.5360
268.9722425,-9.6086433,5.5246343,1.3424304,-0.013756,12.2802,1.6333
269.6710111,-9.4473787,6.2045397,1.3336854,-0.011268,12.3728,1.7349
270.3690052,-9.2809543,6.8824031,1.3266973,-0.008751,12.4703,1.8407
271.0664611,-9.1105263,7.5587159,1.3214780,-0.006213,12.5728,1.9507
271.7635920,-8.9372511,8.2339693,1.3180353,-0.003662,12.6805,1.2546
272.4605953,-8.7622850,8.9086548,1.3163739,-0.001105,12.7493,-2.6861
273.1576587,-8.5867844,9.5832635,1.3164955,0.001453,12.6016,-2.5633
273.8549672,-8.4119055,10.2582868,1.3183986,0.004004,12.4589,-2.4465
274.5527093,-8.2388048,10.9342160,1.3220793,0.006543,12.3211,-2.3356
275.2510843,-8.0686385,11.6115424,1.3275303,0.009063,12.1880,-2.2305
275.9503081,-7.9025629,12.2907572,1.3347410,0.011556,12.0594,-2.1313
276.6506202,-7.7417345,12.9723518,1.3436972,0.014014,11.9350,-2.0381
277.3522899,-7.5873095,13.6568175,1.3543801,0.016426,11.8146,-1.9509
278.0556226,-7.4404443,14.3446456,1.3667659,0.018782,11.6978,-1.8700
278.7609657,-7.3022951,15.0363274,1.3808249,0.021068,11.5845,-1.7956
279.4687143,-7.1740184,15.7323542,1.3965206,0.023269,11.4743,-1.7281
280.1793170,-7.0567705,16.4332172,1.4138091,0.025369,11.3668,-1.6675
280.8932801,-6.9517076,17.1394079,1.4326379,0.027352,11.2616,-1.6150
281.6110734,-6.8599934,17.8513177,1.4529180,0.029121,11.1581,-1.5604
282.3321634,-6.7828682,18.5682714,1.4745739,0.030968,11.0568,-1.5018
283.0554366,-6.7216191,19.2889465,1.4976928,0.032988,10.9582,-1.4388
283.7798446,-6.6775340,20.0120118,1.5223772,0.035193,10.8626,-1.3710
284.5044221,-6.6519004,20.7361358,1.5487366,0.037597,10.7708,-1.2980
285.2282974,-6.6460063,21.4599871,1.5768864,0.040212,10.6832,-1.2197
285.9507031,-6.6611393,22.1822342,1.6069467,0.043046,10.6004,-1.1357
286.6709888,-6.6985872,22.9015458,1.6390406,0.046104,10.5230,-1.0460
287.3886350,-6.7596378,23.6165905,1.6732913,0.049383,10.4514,-0.9507
288.1032677,-6.8455787,24.3260368,1.7098185,0.052874,10.3862,-0.8502
288.8146749,-6.9576977,25.0285533,1.7487339,0.056555,10.3278,-0.7452
289.5228235,-7.0972826,25.7228087,1.7901348,0.060389,10.2765,-0.6369
290.2278774,-7.2656212,26.4074715,1.8340972,0.064321,10.2328,-0.5270
290.9302154,-7.4640011,27.0812104,1.8806667,0.068278,10.1965,-0.4180
291.6304486,-7.6937101,27.7426938,1.9298492,0.072162,10.1678,-0.3130
292.3294371,-7.9560360,28.3905905,1.9816008,0.075854,10.1462,-0.2159
293.0283035,-8.2522665,29.0235689,2.0358179,0.079216,10.1314,-0.1649
293.7284419,-8.5836862,29.6402979,2.0922623,0.081044,10.1200,-0.1643
294.4311209,-8.9507135,30.2395048,2.1481202,0.077956,10.1085,-0.0632
295.1367034,-9.3517233,30.8200543,2.2021068,0.075097,10.1041,0.0269
295.8452395,-9.7847966,31.3808314,2.2543900,0.072519,10.1060,0.1053
296.5566120,-10.2480139,31.9207207,2.3051582,0.070256,10.1134,0.1715
297.2705599,-10.7394561,32.4386071,2.3546142,0.068332,10.1255,0.2254
297.9867011,-11.2572038,32.9333752,2.4029706,0.066763,10.1415,0.2668
298.7045536,-11.7993378,33.4039100,2.4504463,0.065558,10.1603,0.2960
299.4235564,-12.3639388,33.8490961,2.4972643,0.064723,10.1813,0.3130
300.1430891,-12.9490875,34.2678183,2.5436505,0.064263,10.2033,0.3179
300.8624915,-13.5528647,34.6589614,2.5898329,0.064180,10.2257,0.3109
301.5810821,-14.1733510,35.0214102,2.6360413,0.064481,10.2476,0.2920
302.2981767,-14.8086273,35.3540494,2.6825072,0.065168,10.2680,0.2614
303.0131075,-15.4567742,35.6557638,2.7294640,0.066247,10.2862,0.2191
303.7252670,-16.1158867,35.9254709,2.7769132,0.066263,10.3013,0.2118
304.4347810,-16.7844592,36.1630016,2.8233222,0.064510,10.3159,0.2615
305.1424586,-17.4614297,36.3692020,2.8683056,0.062584,10.3338,0.3157
305.8490008,-18.1457594,36.5449709,2.9118117,0.060543,10.3554,0.3725
306.5549629,-18.8364094,36.6912073,2.9538146,0.058436,10.3807,0.4305
307.2607610,-19.5323408,36.8088100,2.9943116,0.056311,10.4100,0.4882
307.9666788,-20.2325149,36.8986780,3.0333201,0.054207,10.4430,-0.8164
308.6728752,-20.9358926,36.9617100,3.0708743,0.052155,10.3877,-0.9766
309.3793923,-21.6414353,36.9988050,3.1070221,0.050182,10.3210,-1.0593
310.0861639,-22.3481040,37.0108620,-3.1413628,0.048309,10.2482,-1.1385
310.7930230,-23.0548599,36.9987797,-3.1078420,0.046551,10.1694,-1.2140
311.4997106,-23.7606641,36.9634567,-3.0755135,0.045251,10.0847,-1.2567
312.2059634,-24.4645313,36.9054562,-3.0430788,0.046604,9.9963,-1.2370
312.9117322,-25.1656282,36.8243844,-3.0096927,0.048008,9.9086,-1.2175
313.6170677,-25.8631487,36.7196779,-2.9753234,0.049448,9.8215,-1.1986
314.3220900,-26.5562864,36.5907732,-2.9399462,0.050907,9.7351,-1.1810
315.0269921,-27.2442353,36.4371069,-2.9035451,0.052366,9.6492,-1.1653
315.7320445,-27.9261891,36.2581156,-2.8661138,0.053802,9.5637,-1.1522
316.4375986,-28.6013416,36.0532358,-2.8276574,0.055191,9.4783,-1.1423
317.1440904,-29.2688866,35.8219041,-2.7881933,0.056505,9.3928,-1.1366
317.8520433,-29.9280179,35.5635571,-2.7477529,0.057713,9.3067,-1.1357
318.5620703,-30.5779293,35.2776313,-2.7063824,0.058785,9.2197,-1.1368
319.2748759,-31.2178145,34.9635633,-2.6641431,0.059690,9.1313,-1.1415
319.9912567,-31.8468675,34.6207896,-2.6211125,0.060398,9.0413,-1.1522
320.7121009,-32.4642819,34.2487468,-2.5773833,0.060880,8.9490,-1.1676
321.4383692,-33.0692366,33.8468819,-2.5330628,0.061145,8.8538,-1.1864
322.1698018,-33.6598356,33.4153886,-2.4880740,0.062018,8.7552,-1.1805
322.9040704,-34.2324032,32.9556966,-2.4419240,0.063830,8.6556,-1.1459
323.6387772,-34.7830965,32.4693522,-2.3940703,0.066583,8.5578,-1.0924
324.3717042,-35.3080728,31.9579013,-2.3439630,0.070301,8.4637,-1.0197
325.1008644,-35.8034892,31.4228900,-2.2910386,0.075023,8.3754,-0.9273
325.8245593,-36.2655029,30.8658643,-2.2347192,0.080785,8.2949,-0.8148
326.5414466,-36.6902711,30.2883702,-2.1744188,0.087606,8.2242,-0.6821
327.2506172,-37.0739510,29.6919537,-2.1095592,0.095459,8.1652,-0.5299
327.9516822,-37.4126997,29.0781610,-2.0396006,0.104233,8.1195,-0.3610
328.6448709,-37.7026745,28.4485380,-1.9640894,0.113682,8.0887,-0.1809
329.3311327,-37.9400326,27.8046308,-1.8827257,0.123383,8.0733,-0.1040
330.0122510,-38.1209713,27.1479853,-1.7959941,0.127621,8.0645,-0.1043
330.6913976,-38.2443895,26.4801470,-1.7120318,0.119233,8.0557,0.0653
331.3724049,-38.3135428,25.8026599,-1.6341291,0.109328,8.0612,0.2559
332.0582472,-38.3320823,25.1170682,-1.5627425,0.098769,8.0830,0.4515
332.7509829,-38.3036593,24.4249158,-1.4979853,0.088226,8.1216,0.6414
333.4518326,-38.2319248,23.7277470,-1.4397186,0.078151,8.1767,0.8189
334.1612740,-38.1205301,23.0271056,-1.3876397,0.068802,8.2475,0.9813
334.8791404,-37.9731262,22.3245359,-1.3413573,0.060290,8.3325,1.1278
335.6047152,-37.7933644,21.6215818,-1.3004464,0.052621,8.4301,1.2596
336.3368180,-37.5848957,20.9197874,-1.2644875,0.045742,8.5388,1.3785
337.0738806,-37.3513714,20.2206968,-1.2330911,0.039561,8.6570,1.4868
337.8140124,-37.0964426,19.5258541,-1.2059128,0.033970,8.7832,1.5869
338.5550567,-36.8237604,18.8368033,-1.1826617,0.028850,8.9160,1.6817
339.2946379,-36.5369760,18.1550884,-1.1631054,0.024079,9.0545,1.7739
340.0302681,-36.2397190,17.4821916,-1.1471210,0.019254,9.1975,1.8737
340.7607978,-35.9351294,16.8181895,-1.1349471,0.014035,9.3451,1.9908
341.4864292,-35.6258617,16.1617640,-1.1267134,0.008621,9.4984,2.1210
342.2073384,-35.3145494,15.5115374,-1.1225046,0.003019,9.6581,2.2656
342.9236465,-35.0038262,14.8661318,-1.1224017,-0.002768,9.8247,2.2647
343.6354555,-34.6963257,14.2241695,-1.1264838,-0.008738,9.9874,-1.2871
344.3428855,-34.3946814,13.5842728,-1.1348277,-0.014887,9.8958,-2.0339
345.0461121,-34.1015270,12.9450637,-1.1475059,-0.021202,9.7502,-1.8686
345.7454062,-33.8194960,12.3051647,-1.1645811,-0.027659,9.6152,-1.7091
346.4411737,-33.5512221,11.6631978,-1.1860989,-0.034209,9.4908,-1.5563
347.1339958,-33.2993388,11.0177854,-1.2120769,-0.040780,9.3765,-1.4117
347.8246693,-33.0664797,10.3675495,-1.2424914,-0.047266,9.2719,-1.2779
348.5142456,-32.8552785,9.7111125,-1.2772622,-0.053525,9.1764,-1.1582
349.2040662,-32.6683687,9.0470966,-1.3162357,-0.059379,9.0889,-1.0566
349.8957939,-32.5083840,8.3741240,-1.3591701,-0.064625,9.0081,-0.9775
350.5914372,-32.3779579,7.6908169,-1.4057230,-0.069043,8.9323,-0.9253
351.2933645,-32.2797240,6.9957975,-1.4554460,-0.072423,8.8593,-0.9245
352.0041932,-32.2162789,6.2878058,-1.5074039,-0.072520,8.7848,-0.9443
352.7239880,-32.1892960,5.5685169,-1.5590353,-0.071167,8.7071,-1.0000
353.4499033,-32.1994838,4.8426731,-1.6106303,-0.071191,8.6233,-1.0252
354.1789988,-32.2475056,4.1151608,-1.6629500,-0.072527,8.5362,-0.9946
354.9084422,-32.3340247,3.3908666,-1.7167422,-0.075162,8.4508,-0.9366
355.6355758,-32.4597042,2.6746768,-1.7727608,-0.079128,8.3698,-0.8509
356.3579883,-32.6252076,1.9714780,-1.8317790,-0.084486,8.2960,-0.7360
357.0735982,-32.8311980,1.2861566,-1.8945956,-0.091309,8.2323,-0.5901
357.7807481,-33.0783386,0.6235990,-1.9620304,-0.099651,8.1814,-0.4116
358.4783165,-33.3672928,-0.0113081,-2.0349029,-0.109504,8.1463,-0.2001
359.1658458,-33.6987238,-0.6136785,-2.1139872,-0.120722,8.1294,-0.1047
359.8437312,-34.0732591,-1.1787024,-2.1990568,-0.125863,8.1206,-0.1058
360.5150167,-34.4899149,-1.7050313,-2.2807618,-0.116930,8.1119,0.0769
361.1848637,-34.9454756,-2.1961111,-2.3553147,-0.105266,8.1182,0.3046
361.8574883,-35.4365616,-2.6557396,-2.4217464,-0.092082,8.1434,0.5543
362.5359970,-35.9597935,-3.0877146,-2.4795880,-0.078401,8.1895,0.8086
363.2224833,-36.5117918,-3.4958341,-2.5287574,-0.064944,8.2570,1.0570
363.9181595,-37.0891768,-3.8838958,-2.5694305,-0.052139,8.3456,1.2945
364.6235018,-37.6885692,-4.2556976,-2.6019264,-0.040173,8.4543,1.5205
365.3383962,-38.3065893,-4.6150374,-2.6266194,-0.029071,8.5819,1.7370
366.0622761,-38.9398576,-4.9657131,-2.6438781,-0.018754,8.7272,-1.8706
366.7942501,-39.5849946,-5.3115225,-2.6540282,-0.009092,8.5688,-2.4353
367.5332180,-40.2386208,-5.6562634,-2.6573320,0.000067,8.3562,-2.4442
368.2779788,-40.8973567,-6.0037338,-2.6539809,0.008876,8.1354,-2.2809
369.0273317,-41.5578227,-6.3577316,-2.6440972,0.017471,7.9225,-2.1277
369.7801670,-42.2166331,-6.7220526,-2.6277159,0.026296,7.7177,-1.9564
370.5344077,-42.8692637,-7.1001431,-2.6039845,0.036770,7.5241,-1.7847
371.2857937,-43.5087256,-7.4946925,-2.5720992,0.048334,7.3437,-1.6055
372.0302423,-44.1277085,-7.9082913,-2.5313400,0.061493,7.1791,-1.4114
372.7643691,-44.7189017,-8.3435301,-2.4807579,0.076712,7.0333,-1.1965
373.4857228,-45.2749945,-8.8029992,-2.4192290,0.094322,6.9095,-0.9581
374.1930750,-45.7886766,-9.2892892,-2.3455708,0.114335,6.8107,-0.6990
374.8867662,-46.2526372,-9.8049906,-2.2587622,0.136131,6.7391,-0.4334
375.5690929,-46.6595658,-10.3526939,-2.1583049,0.158072,6.6951,-0.1922
376.2446916,-47.0021518,-10.9349897,-2.0447163,0.177264,6.6757,-0.0723
376.9208252,-47.2730871,-11.5544659,-1.9201458,0.186655,6.6684,-0.0713
377.6058098,-47.4675036,-12.2112810,-1.7993839,0.165930,6.6610,0.2113
378.3035198,-47.5875755,-12.8985815,-1.6903158,0.147070,6.6831,0.4498
379.0148958,-47.6367393,-13.6082566,-1.5914788,0.131309,6.7308,0.6355
379.7390660,-47.6184318,-14.3321954,-1.5010307,0.119019,6.7989,0.7688
380.4737865,-47.5360898,-15.0622872,-1.4170310,0.110145,6.8814,0.8530
381.2158181,-47.3931498,-15.7904211,-1.3375693,0.104502,6.9728,0.8916
381.9612429,-47.1930487,-16.5084863,-1.2607979,0.101933,7.0675,0.8863
382.7057344,-46.9392231,-17.2083721,-1.1849078,0.102399,7.1603,0.8365
383.4447985,-46.6351097,-17.8819676,-1.1080756,0.106018,7.2461,0.7391
384.1740074,-46.2841453,-18.5211620,-1.0283961,0.113091,7.3201,0.5888
384.8896914,-45.8897641,-19.1183782,-0.9458388,0.114563,7.3774,0.5346
385.5938977,-45.4553705,-19.6726422,-0.8669261,0.108993,7.4283,0.6000
386.2916632,-44.9843486,-20.1874384,-0.7935683,0.100855,7.4844,0.7085
386.9870955,-44.4800822,-20.6663345,-0.7267776,0.090969,7.5500,0.8467
387.6833077,-43.9459549,-21.1128987,-0.6671769,0.080123,7.6276,1.0026
388.3824744,-43.3853507,-21.5306988,-0.6150568,0.068951,7.7190,1.1670
389.0859236,-42.8016531,-21.9233028,-0.5704596,0.057893,7.8246,1.3342
389.7942479,-42.1982459,-22.2942786,-0.5332668,0.047205,7.9445,1.5014
390.5074228,-41.5785129,-22.6471943,-0.5032749,0.036993,8.0781,1.6682
391.2249241,-40.9458379,-22.9856177,-0.4802558,0.027253,8.2250,1.8362
391.9458397,-40.3036046,-23.3131168,-0.4639993,0.017909,8.3844,2.0080
392.6689747,-39.6551966,-23.6332596,-0.4543427,0.008836,8.5558,2.1878
393.3929498,-39.0039979,-23.9496139,-0.4511884,-0.000115,8.7390,2.3749
394.1162952,-38.3533920,-24.2657479,-0.4545147,-0.009105,8.9334,2.1531
394.8375437,-37.7067602,-24.5852265,-0.4642828,-0.016668,9.1056,1.9508
395.5557288,-37.0665094,-24.9106014,-0.4760039,-0.015965,9.2581,1.9504
396.2709659,-36.4326357,-25.2419143,-0.4871604,-0.015225,9.4076,1.9522
396.9835154,-35.8047681,-25.5788253,-0.4977349,-0.014450,9.5543,1.9563
397.6936231,-35.1825357,-25.9209944,-0.5077111,-0.013642,9.6986,1.9626
398.4015209,-34.5655675,-26.2680817,-0.5170743,-0.012806,9.8409,1.9711
399.1074275,-33.9534927,-26.6197472,-0.5258111,-0.011943,9.9812,1.9818
399.8115493,-33.3459403,-26.9756509,-0.5339095,-0.011056,10.1201,1.9947
400.5140805,-32.7425394,-27.3354530,-0.5413587,-0.010147,10.2576,2.0097
401.2152048,-32.1429191,-27.6988134,-0.5481490,-0.009219,10.3941,2.0267
401.9150956,-31.5467085,-28.0653923,-0.5542720,-0.008275,10.5297,2.0458
402.6139171,-30.9535367,-28.4348495,-0.5597203,-0.007316,10.6646,2.0670
403.3118253,-30.3630327,-28.8068453,-0.5644875,-0.006344,10.7990,2.0901
404.0089687,-29.7748256,-29.1810396,-0.5685682,-0.005361,10.9331,2.1153
404.7054895,-29.1885446,-29.5570926,-0.5719579,-0.004370,11.0670,2.1423
405.4015245,-28.6038187,-29.9346641,-0.5746530,-0.003373,11.2010,2.1713
406.0972059,-28.0202769,-30.3134143,-0.5766508,-0.002370,11.3350,2.2022
406.7926628,-27.4375484,-30.6930033,-0.5779492,-0.001364,11.4693,2.2350
407.4880216,-26.8552623,-31.0730911,-0.5785471,-0.000356,11.6040,2.2696
408.1834074,-26.2730476,-31.4533376,-0.5784440,0.000652,11.7393,2.2519
408.8789449,-25.6905335,-31.8334031,-0.5776403,0.001658,11.8719,2.2036
409.5747597,-25.1073489,-32.2129474,-0.5761371,0.002662,12.0004,2.1536
410.2709787,-24.5231231,-32.5916308,-0.5739361,0.003660,12.1247,2.1022
410.9677314,-23.9374861,-32.9691140,-0.5710642,0.004369,12.2449,2.0622
411.6650992,-23.3502055,-33.3451771,-0.5680722,0.004212,12.3618,2.0610
412.3630641,-22.7613188,-33.7198335,-0.5651873,0.004055,12.4776,2.0601
413.0615954,-22.1708947,-34.0931235,-0.5624088,0.003900,12.5924,2.0594
413.7606621,-21.5790021,-34.4650877,-0.5597360,0.003747,12.7062,2.0588
414.4602325,-20.9857098,-34.8357667,-0.5571684,0.003594,12.8191,2.0586
415.1602743,-20.3910866,-35.2052011,-0.5547053,0.003443,12.9310,2.0584
415.8607547,-19.7952012,-35.5734312,-0.5523462,0.003293,13.0420,2.0585
416.5616403,-19.1981226,-35.9404977,-0.5500905,0.003144,13.1522,2.0588
417.2628974,-18.5999195,-36.3064411,-0.5479377,0.002996,13.2615,2.0592
417.9644917,-18.0006607,-36.6713019,-0.5458874,0.002849,13.3700,2.0599
418.6663883,-17.4004150,-37.0351206,-0.5439391,0.002703,13.4777,2.0608
419.3685522,-16.7992513,-37.3979378,-0.5420923,0.002558,13.5847,2.0618
420.0709478,-16.1972383,-37.7597940,-0.5403467,0.002413,13.6908,2.0631
420.7735390,-15.5944449,-38.1207297,-0.5387020,0.002269,13.7963,2.0646
421.4762896,-14.9909399,-38.4807854,-0.5371577,0.002126,13.9011,1.9631
422.1791630,-14.3867921,-38.8400017,-0.5357135,0.001983,14.0000,0.0000
422.8821221,-13.7820703,-39.1984191,-0.5343693,0.001841,14.0000,0.0000
423.5851297,-13.1768433,-39.5560782,-0.5331247,0.001700,14.0000,0.0000
424.2881484,-12.5711799,-39.9130194,-0.5319795,0.001558,14.0000,0.0000
