s_m,x_m,y_m,psi_rad,kappa_radpm,vx_mps,ax_mps2
154.5783492,29.5122393,31.7477813,-2.3010231,0.112770,9.0000,0.0000
155.2829994,29.0635423,31.2044555,-2.2209168,0.114860,9.0000,0.0000
155.9798030,28.6645394,30.6332008,-2.1397925,0.116195,9.0000,0.0000
156.6693562,28.3160960,30.0381623,-2.0622122,0.108276,9.0000,0.0000
157.3561117,28.0140753,29.4213830,-1.9912670,0.097976,9.0000,0.0000
158.0439778,27.7537766,28.7846693,-1.9278360,0.086272,9.0000,0.0000
158.7358383,27.5304989,28.1298274,-1.8723780,0.074003,9.0000,0.0000
159.4336388,27.3395415,27.4586636,-1.8250212,0.061782,9.0000,0.0000
160.1385046,27.1762037,26.7729840,-1.7856669,0.049987,9.0000,0.0000
160.8508703,27.0357845,26.0745949,-1.7540858,0.038803,9.0000,0.0000
161.5706124,26.9135833,25.3653026,-1.7299929,0.028268,9.0000,0.0000
162.2971766,26.8048992,24.6469132,-1.7131026,0.018332,9.0000,0.0000
163.0296964,26.7050314,23.9212331,-1.7031637,0.008888,9.0000,0.0000
163.7671041,26.6092791,23.1900684,-1.6999799,-0.000195,9.0000,0.0000
164.5080353,26.5131825,22.4553955,-1.7025374,-0.006675,9.0000,0.0000
165.2502999,26.4132677,21.7198862,-1.7098934,-0.013165,9.0000,0.0000
165.9915522,26.3063132,20.9863907,-1.7221150,-0.019864,9.0000,0.0000
166.7295518,26.1890976,20.2577591,-1.7393574,-0.026950,9.0000,0.0000
167.4622211,26.0583994,19.5368415,-1.7618614,-0.034598,9.0000,0.0000
168.1877071,25.9109970,18.8264878,-1.7899481,-0.042979,9.0000,0.0000
168.9044521,25.7436690,18.1295482,-1.8240106,-0.052243,9.0000,0.0000
169.6112759,25.5531938,17.4488727,-1.8644981,-0.062509,9.0000,0.0000
170.3074688,25.3363500,16.7873114,-1.9118881,-0.073820,9.0000,0.0000
170.9928986,25.0899162,16.1477144,-1.9666401,-0.086096,9.0000,0.0000
171.6681288,24.8106707,15.5329317,-2.0291256,-0.099063,9.0000,0.0000
172.3345434,24.4953921,14.9458134,-2.0995305,-0.112176,9.0000,0.0000
172.9944688,24.1408589,14.3892096,-2.1777327,-0.124574,9.0000,0.0000
173.6513443,23.7442675,13.8655679,-2.2592819,-0.117579,9.0000,0.0000
174.3097984,23.3074670,13.3728539,-2.3310141,-0.100020,9.0000,0.0000
174.9736945,22.8352145,12.9062324,-2.3913405,-0.081704,9.0000,0.0000
175.6454824,22.3323114,12.4608254,-2.4401494,-0.063757,9.0000,0.0000
176.3264233,21.8035592,12.0317547,-2.4777073,-0.046774,9.0000,0.0000
177.0168435,21.2537591,11.6141425,-2.5044602,-0.030951,9.0000,0.0000
177.7163832,20.6877127,11.2031106,-2.5208926,-0.016231,9.0000,0.0000
178.4242300,20.1102213,10.7937810,-2.5274420,-0.002435,9.0000,0.0000
179.1393343,19.5260863,10.3812758,-2.5244578,0.010662,9.0000,0.0000
179.8606103,18.9401092,9.9607168,-2.5121923,0.023264,9.0000,0.0000
180.5871253,18.3570914,9.5272260,-2.4908157,0.035517,9.0000,0.0000
181.3182840,17.7818342,9.0759255,-2.4604526,0.047469,9.0000,0.0000
182.0540086,17.2191391,8.6019371,-2.4212371,0.059036,9.0000,0.0000
182.7949156,16.6738075,8.1003829,-2.3733848,0.069976,9.0000,0.0000
183.5424649,16.1506407,7.5664105,-2.3175565,0.076995,9.0000,0.0000
184.2968401,15.6544247,6.9982102,-2.2598781,0.076230,9.0000,0.0000
185.0543425,15.1899161,6.3998444,-2.2018051,0.077394,9.0000,0.0000
185.8108812,14.7618683,5.7760449,-2.1421984,0.080489,9.0000,0.0000
186.5625609,14.3750344,5.1315436,-2.0798952,0.085615,9.0000,0.0000
187.3058052,14.0341677,4.4710725,-2.0136710,0.092962,9.0000,0.0000
188.0375004,13.7440215,3.7993635,-1.9422140,0.102778,9.0000,0.0000
188.7551680,13.5093491,3.1211484,-1.8641195,0.115316,9.0000,0.0000
189.4571769,13.3349037,2.4411593,-1.7779220,0.130718,9.0000,0.0000
190.1430005,13.2254387,1.7641279,-1.6821927,0.148821,9.0000,0.0000
190.8135204,13.1857072,1.0947863,-1.5757371,0.168840,9.0000,0.0000
191.4713592,13.2204624,0.4378662,-1.4579314,0.188089,9.0000,0.0000
192.1220024,13.3323016,-0.2030930,-1.3397520,0.173533,9.0000,0.0000
192.7741983,13.5159771,-0.8288907,-1.2331636,0.152460,9.0000,0.0000
193.4351097,13.7644578,-1.4413131,-1.1401646,0.128784,9.0000,0.0000
194.1094926,14.0707123,-2.0421462,-1.0612763,0.105425,9.0000,0.0000
194.7999731,14.4277095,-2.6331762,-0.9960351,0.083997,9.0000,0.0000
195.5074131,14.8284181,-3.2161890,-0.9434758,0.065078,9.0000,0.0000
196.2312820,15.2658069,-3.7929707,-0.9024846,0.048614,9.0000,0.0000
196.9699928,15.7328447,-4.3653075,-0.8720107,0.034243,9.0000,0.0000
197.7211887,16.2225002,-4.9349853,-0.8511756,0.021487,9.0000,0.0000
198.4819835,16.7277422,-5.5037903,-0.8393190,0.009849,9.0000,0.0000
199.2491643,17.2415395,-6.0735085,-0.8360120,-0.001147,9.0000,0.0000
200.0193707,17.7568609,-6.6459260,-0.8410549,-0.011948,9.0000,0.0000
200.7893339,18.2669885,-7.2226522,-0.8529784,-0.018748,9.0000,0.0000
201.5562993,18.7667894,-7.8044038,-0.8699440,-0.025578,9.0000,0.0000
202.3178035,19.2516305,-8.3916157,-0.8921953,-0.032984,9.0000,0.0000
203.0716151,19.7168786,-8.9847229,-0.9200807,-0.041159,9.0000,0.0000
203.8158098,20.1579008,-9.5841602,-0.9540370,-0.050289,9.0000,0.0000
204.5488580,20.5700638,-10.1903626,-0.9945770,-0.060535,9.0000,0.0000
205.2697285,20.9487349,-10.8037651,-1.0422651,-0.071999,9.0000,0.0000
205.9780074,21.2892807,-11.4248024,-1.0976721,-0.084664,9.0000,0.0000
206.6740342,21.5870684,-12.0539096,-1.1613039,-0.098319,9.0000,0.0000
207.3590506,21.8374649,-12.6915216,-1.2334927,-0.112453,9.0000,0.0000
208.0353497,22.0358371,-13.3380732,-1.3142539,-0.126175,9.0000,0.0000
208.7064103,22.1775520,-13.9939994,-1.4031227,-0.138202,9.0000,0.0000
209.3769863,22.2579766,-14.6597352,-1.4990116,-0.147007,9.0000,0.0000
210.0531075,22.2724980,-15.3357004,-1.5997965,-0.146989,9.0000,0.0000
210.7399128,22.2190757,-16.0204248,-1.6959479,-0.133262,9.0000,0.0000
211.4383108,22.1007256,-16.7087220,-1.7848588,-0.121684,9.0000,0.0000
212.1476920,21.9210530,-17.3949723,-1.8677830,-0.112459,9.0000,0.0000
212.8666006,21.6836635,-18.0735560,-1.9460329,-0.105573,9.0000,0.0000
213.5929568,21.3921625,-18.7388533,-2.0209118,-0.100927,9.0000,0.0000
214.3242504,21.0501556,-19.3852445,-2.0936901,-0.098420,9.0000,0.0000
215.0577118,20.6612481,-20.0071099,-2.1656064,-0.097981,9.0000,0.0000
215.7904678,20.2290455,-20.5988297,-2.2378836,-0.099596,9.0000,0.0000
216.5196918,19.7571534,-21.1547843,-2.3117492,-0.103304,9.0000,0.0000
217.2428216,19.2491676,-21.6694366,-2.3879162,-0.105476,9.0000,0.0000
217.9597948,18.7083513,-22.1401471,-2.4624858,-0.102306,9.0000,0.0000
218.6730620,18.1375553,-22.5678643,-2.5340639,-0.098229,9.0000,0.0000
219.3847221,17.5396047,-22.9537596,-2.6023503,-0.093568,9.0000,0.0000
220.0963584,16.9173249,-23.2990045,-2.6671954,-0.088617,9.0000,0.0000
220.8090648,16.2735410,-23.6047703,-2.7285796,-0.083625,9.0000,0.0000
221.5234813,15.6110782,-23.8722287,-2.7865879,-0.078787,9.0000,0.0000
222.2398343,14.9327617,-24.1025510,-2.8413848,-0.074243,9.0000,0.0000
222.9579796,14.2414168,-24.2969086,-2.8931915,-0.070093,9.0000,0.0000
223.6774451,13.5398687,-24.4564731,-2.9422675,-0.066398,9.0000,0.0000
224.3974713,12.8309426,-24.5824158,-2.9888965,-0.063195,9.0000,0.0000
225.1170497,12.1174636,-24.6759083,-3.0333764,-0.060509,9.0000,0.0000
225.8349572,11.4022569,-24.7381219,-3.0760160,-0.058441,9.0000,0.0000
226.5502177,10.6877127,-24.7701243,-3.1175689,-0.057723,9.0000,0.0000
227.2631197,9.9748152,-24.7726482,3.1247453,-0.056917,9.0000,0.0000
227.9741563,9.2642647,-24.7463585,3.0845787,-0.056046,9.0000,0.0000
228.6837504,8.5567620,-24.6919200,3.0451284,-0.055132,9.0000,0.0000
229.3922570,7.8530075,-24.6099978,3.0063961,-0.054194,9.0000,0.0000
230.0999668,7.1537017,-24.5012568,2.9683742,-0.053251,9.0000,0.0000
230.8071088,6.4595453,-24.3663618,2.9310467,-0.052319,9.0000,0.0000
231.5138542,5.7712387,-24.2059778,2.8943902,-0.051414,9.0000,0.0000
232.2203197,5.0894824,-24.0207699,2.8583746,-0.050548,9.0000,0.0000
232.9265718,4.4149771,-23.8114028,2.8229638,-0.049734,9.0000,0.0000
233.6326301,3.7484233,-23.5785415,2.7881172,-0.048980,9.0000,0.0000
234.3384718,3.0905214,-23.3228510,2.7537893,-0.048295,9.0000,0.0000
235.0440351,2.4419721,-23.0449963,2.7199313,-0.047688,9.0000,0.0000
235.7492435,1.8034588,-22.7456309,2.6864756,-0.047213,9.0000,0.0000
236.4541866,1.1754996,-22.4252995,2.6533480,-0.046770,9.0000,0.0000
237.1590401,0.5585197,-22.0844854,2.6205344,-0.046335,9.0000,0.0000
237.8639587,-0.0470570,-21.7236710,2.5880209,-0.045911,9.0000,0.0000
238.5690764,-0.6408064,-21.3433388,2.5557916,-0.045503,9.0000,0.0000
239.2745085,-1.2223046,-20.9439715,2.5238287,-0.045116,9.0000,0.0000
239.9803531,-1.7911276,-20.5260515,2.4921122,-0.044752,9.0000,0.0000
