s_m,x_m,y_m,psi_rad,kappa_radpm,vx_mps,ax_mps2
597.0087131,57.8005194,64.0893698,0.2267860,0.0474582,12.8590841,-4.0560050
599.0053978,57.2636688,66.0085366,0.3184689,0.0467199,12.2130634,-4.7612475
601.0020824,56.5429966,67.8945951,0.4094439,0.0410807,11.4081330,-5.9694936
602.9987671,55.6880869,69.6736301,0.4915707,0.0573522,10.3105338,-2.7904782
604.9954518,54.6252957,71.3539368,0.6502536,0.0974006,9.7551882,-0.7786495
606.9921364,53.2596533,72.8072403,0.8667618,0.1225243,9.5944912,-0.1864312
608.9888211,51.5777530,73.8949360,1.1277188,0.1300040,9.5556147,-0.0896362
610.9855057,49.6962363,74.5012660,1.3921615,0.1315774,9.5368665,-0.0657025
612.9821904,47.7053191,74.6171740,1.6200356,0.0930875,9.5231007,-0.7458204
614.9788751,45.7529878,74.3165968,1.8391609,0.1289346,9.3654210,-0.3252011
616.9755597,43.9034397,73.5235405,2.1099265,0.1262307,9.2958304,-0.0538733
618.9722444,42.3350665,72.2900903,2.3700643,0.1392155,9.2842516,-0.0538733
620.9689290,41.1492196,70.6869178,2.6321526,0.1179585,9.2726583,1.8039351
622.9656137,40.3804946,68.8771587,2.8413399,0.0957589,9.6532881,3.0183726
624.9622983,39.9561342,66.9408979,2.9967775,0.0540254,10.2586279,5.2342253
